11327.0757082,28650522201.6,201573377105,17795712.0,17795712.0,-0.54,6.86,-12.88,17868.42120230,11201.72,11322.58,11322.58,11322.58
11301.6753043,28617032841.2,201121505755,17795725.0,17795725.0,-0.58,6.59,-13.09,17864.30819021,11206.78,11288.18,11288.18,11288.18
11299.1492799,28551478405.4,201076553319,17795725.0,17795725.0,-0.25,6.45,-13.14,17987.13155946,11209.99,11225.75,11225.75,11225.75
11250.8282849,28451813197.3,200216646180,17795725.0,17795725.0,-0.36,5.86,-13.54,17931.95131832,11211.96,11236.6,11236.6,11236.6
11142.0277599,28156746530.1,198281152763,17795787.0,17795787.0,-1.23,4.66,-14.41,18023.92195700,11214.23,11052.67,11052.67,11052.67
11139.068753,28237285575.0,198228494907,17795787.0,17795787.0,-1.29,4.54,-14.45,18047.87657288,11215.66,11135.92,11135.92,11135.92
11145.9521926,28375803124.4,198350991132,17795787.0,17795787.0,-1.34,4.44,-14.45,18038.46114735,11217.05,11123.61,11123.61,11123.61
11117.7117508,28345588312.4,197848430245,17795787.0,17795787.0,-1.67,4.01,-14.72,18077.42832951,11217.46,11093.18,11093.18,11093.18
11166.0608895,28458973312.1,198709265529,17795825.0,17795825.0,-1.19,4.38,-14.38,18054.93872088,11220.41,11169.84,11169.84,11169.84
11252.7011369,28670649905.1,200251100210,17795825.0,17795825.0,-0.15,5.04,-13.78,18047.05589430,11222.78,11210.96,11210.96,11210.96
11228.4949422,28675045243.0,199820746459,17795862.0,17795862.0,0.11,4.67,-14.02,18071.58596146,11224.61,11274.64,11274.64,11274.64
11230.3892602,28481008588.8,199854457481,17795862.0,17795862.0,0.48,4.54,-14.04,18039.67140097,11226.53,11207.59,11207.59,11207.59
11231.1139718,28524824671.7,199867354348,17795862.0,17795862.0,0.76,4.43,-14.08,17952.63226838,11229.31,11243.39,11243.39,11243.39
11248.5434002,28484894007.4,200177672282,17795875.0,17795875.0,0.93,4.52,-13.97,17873.15509718,11231.53,11208.41,11208.41,11208.41
11221.6613348,28412347326.9,199699282406,17795875.0,17795875.0,0.58,4.25,-14.18,17730.88097310,11235.50,11256.28,11256.28,11256.28
11297.978515,28541008657.9,201058543203,17795975.0,17795975.0,0.99,4.96,-13.61,17730.38418047,11236.73,11297.97,11297.97,11297.97
